doc_id,keyword,adjective,lemma,context,context_sentiment,context_score,adj_lower
047461152_20_2019-24_pdf_091_047461152_20_2019-24_pdf_091_0126,asylgesetzlicher,abgelehnt,abgelehnt,"Migrations-und Integrationsweg. Wer stimmt dem Antrag zu?  Die AfD. Wer ist dagegen?  Das ist das restliche Haus. Ich darf zur Sicherheit fragen, ob sich jemand der Stimme enthält.  Das ist nicht der Fall. Damit ist der Antrag abgelehnt. Tagesordnungspunkt 79, Antrag der AfD betreffend konsequente Umsetzung bestehender asylgesetzlicher Vorschriften. Wer stimmt zu?  Das ist die AfD. Wer stimmt dagegen?  Das ist das restliche Haus. Enthält sich jemand der Stimme?  Das ist nicht der Fall. Damit ist der Antrag abgelehnt. Tagesordnungspunkt 68, Antrag der Fraktion DIE LINKE betreffend Grundwasserversalzung beenden. Wer ist dafür?  Das ist",negative,0.96504008769989,abgelehnt
047461152_20_2019-24_pdf_091_047461152_20_2019-24_pdf_091_0126,asylgesetzlicher,abgelehnt,abgelehnt,"Migrations-und Integrationsweg. Wer stimmt dem Antrag zu?  Die AfD. Wer ist dagegen?  Das ist das restliche Haus. Ich darf zur Sicherheit fragen, ob sich jemand der Stimme enthält.  Das ist nicht der Fall. Damit ist der Antrag abgelehnt. Tagesordnungspunkt 79, Antrag der AfD betreffend konsequente Umsetzung bestehender asylgesetzlicher Vorschriften. Wer stimmt zu?  Das ist die AfD. Wer stimmt dagegen?  Das ist das restliche Haus. Enthält sich jemand der Stimme?  Das ist nicht der Fall. Damit ist der Antrag abgelehnt. Tagesordnungspunkt 68, Antrag der Fraktion DIE LINKE betreffend Grundwasserversalzung beenden. Wer ist dafür?  Das ist",negative,0.96504008769989,abgelehnt
047461152_20_2019-24_pdf_094_047461152_20_2019-24_pdf_094_0060,migrantischen,falsch,falsch,"geht  das habe ich nicht gerade von Ihnen gelernt, sondern die Gedanken haben wir uns durchaus vorher gemacht , die Anforderungen des Grundgesetzes, die Grundlagen der Demokratie in einer kämpferischen Art und Weise zerstören zu wollen: Ist nicht wirklich der Punkt erreicht, an dem wir uns schützend vor unsere migrantischen Communities stellen müssen  auch gegen einen solchen Richter? (Beifall DIE LINKE) Vizepräsidentin Heike Hofmann: Zur Erwiderung gebe ich Herrn Heinz das Wort. Christian Heinz (CDU): Frau Präsidentin, meine sehr geehrten Damen und Herren! Das beliebte Mittel, jemanden falsch zu zitieren, haben Sie jetzt schon zum zweiten Mal angewendet. Sie",negative,0.874468982219696,falsch
047461152_20_2019-24_pdf_099_047461152_20_2019-24_pdf_099_0038,schutzsuchenden,abgelehnt,abgelehnt,"nicht in die Hände fallen. Es muss auch klar sein, dass die Städte und Gemeinden wissen, wer in die Kindertagesstätte und wer in die Schule gehen kann. Deswegen sprechen wir uns in aller Deutlichkeit für eine Registrierung aus. Bislang gibt es auf Bundesebene keine geregelte Registrierung. Eine geregelte Verteilung der Schutzsuchenden wurde von der SPD-Bundesinnenministerin bislang abgelehnt. Aber nach massivem Druck auch von den Kommunen wurde ein verbindliches Verfahren eingeführt. Das mag auch daran liegen, dass Bundesministerin Faeser einen Großteil der erfahrenen Kräfte aus ihrem Ministerium entfernt hat. Es mag auch andere Gründe haben. Sie hat es noch nicht geschafft, Antworten",negative,0.914702534675598,abgelehnt
047461152_20_2019-24_pdf_099_047461152_20_2019-24_pdf_099_0062,geflüchteten,abgelehnt,abgelehnt,"Dringlichen Antrag zu?  Die AfD. Wer ist dagegen?  Die FDP, der fraktionslose Kollege, die CDU, die GRÜNEN, die SPD und DIE LINKE. Damit ist der Antrag abgelehnt. Tagesordnungspunkt 89: Dringlicher Antrag der Fraktion DIE LINKE, die Waffen nieder  Nein zum russischen Angriffskrieg  bestmögliche Versorgung von allen Geflüchteten aus der Ukraine sicherstellen, Drucks. 20/8184. Wer stimmt diesem Antrag zu?  Das ist DIE LINKE. Wer stimmt dagegen?  Das ist der Rest des Hauses: SPD, GRÜNE, CDU, FDP, der fraktionslose Kollege und die AfD. Damit ist dieser Antrag abgelehnt. Meine sehr verehrten Damen und Herren, schade, wir haben",negative,0.905150592327118,abgelehnt
047461152_20_2019-24_pdf_099_047461152_20_2019-24_pdf_099_0062,geflüchteten,abgelehnt,abgelehnt,"Dringlichen Antrag zu?  Die AfD. Wer ist dagegen?  Die FDP, der fraktionslose Kollege, die CDU, die GRÜNEN, die SPD und DIE LINKE. Damit ist der Antrag abgelehnt. Tagesordnungspunkt 89: Dringlicher Antrag der Fraktion DIE LINKE, die Waffen nieder  Nein zum russischen Angriffskrieg  bestmögliche Versorgung von allen Geflüchteten aus der Ukraine sicherstellen, Drucks. 20/8184. Wer stimmt diesem Antrag zu?  Das ist DIE LINKE. Wer stimmt dagegen?  Das ist der Rest des Hauses: SPD, GRÜNE, CDU, FDP, der fraktionslose Kollege und die AfD. Damit ist dieser Antrag abgelehnt. Meine sehr verehrten Damen und Herren, schade, wir haben",negative,0.905150592327118,abgelehnt
047461152_20_2019-24_pdf_101_047461152_20_2019-24_pdf_101_0010,migranten,abgelehnt,abgelehnt,"wir ihn in dieser Woche im hessischen Parlament erlebt haben, kann nur darauf zurückzuführen sein, dass Sie alle nun bemerken, dass unsere kritische Haltung seit 2013 den Kern der Probleme trifft. (Beifall AfD) Genauso verhält es sich hier auch seitens der LINKEN, die es nicht versteht, dass man weder unbegrenzt Migranten aufnehmen kann noch Personal, wie man es sich gerade wünscht, aufzubauen vermag. (Saadet Sönmez (DIE LINKE): Die sind schon da!)  Sie sind schon da, aber vorausgesetzt ist eine Politik, die wir abgelehnt haben. (Beifall AfD  Hermann Schaus (DIE LINKE): Die sind schon lange da!) Das funktioniert nicht, meine",negative,0.8067566156387329,abgelehnt
047461152_20_2019-24_pdf_101_047461152_20_2019-24_pdf_101_0014,geflüchteter,fremde,fremd,"Land betroffen. Man kann da nur um Verständnis werben. Ich finde nur, man sollte nicht Öl ins Feuer kippen und versuchen, einzelne Gruppen gegeneinander auszuspielen. (Beifall CDU und BÜNDNIS 90/DIE GRÜNEN) Um den ebenso unsinnigen Vortrag von Herrn Richter mit abzuräumen, der wieder alles durcheinandergeworfen hat  von der Aufnahme geflüchteter Menschen über Fremde bis zu und überhaupt : Es geht bei den Einbürgerungen, um es noch einmal klar zu sagen, um Menschen, die seit acht Jahren ihren rechtmäßigen Aufenthalt in der Bundesrepublik Deutschland haben, sich integriert haben und ihren Lebensunterhalt hier sichern können. Das wieder einmal mit Flüchtlingen und Fluchtbewegungen",negative,0.9766726493835448,fremde
047461152_20_2019-24_pdf_106_047461152_20_2019-24_pdf_106_0026,flüchtlinge.,gescheitert,gescheitert,"durchgepeitscht, und dann ist sie gescheitert. Oder, ein Schlag ins Gesicht des Föderalismus: keinerlei Abstimmung des Ministers in der Corona-Bekämpfung, (Heike Hofmann (Weiterstadt) (SPD): Was haben Sie gemacht?  Weitere Zurufe SPD) die einseitige Aufkündigung einer gemeinsamen Infektionsbekämpfung. Oder auch das Alleinlassen der Kommunen bei der Hilfe für die ukrainischen Flüchtlinge. Meine sehr geehrten Damen und Herren, blicken Sie doch wirklich einmal selbstreflektierend dahin, bevor Sie hier meinen, (Zuruf Turgut Yüksel (SPD)) Sie könnten anderen den Spiegel vorhalten. In Berlin  so viel noch zur Finanzpolitik  peitschen Sie sehenden Auges zwei verfassungswidrige Haushalte durch. (Lachen Marius Weiß (SPD)) Als wir",negative,0.975482165813446,gescheitert
047461152_20_2019-24_pdf_107_047461152_20_2019-24_pdf_107_0040,zuwanderung,falschen,falsch,"DIE LINKE in einem nicht unerheblichen Maße beteiligt, meine Damen und Herren. Wenn heute viele Bürger in Hessen armutsgefährdet sind, so ist dies einer falschen politischen Weichenstellung der Vergangenheit geschuldet; denn Hessen erstickt langsam, aber sicher an linker Umverteilungspolitik und an einer gleichzeitig politisch gewollten Dekarbonisierung. (Beifall AfD) Bei der Zuwanderung wird nicht auf wichtige Schlüsselkompetenzen geachtet, konservative und werterhaltende Politik wird weitgehend diffamiert und zurückgedrängt. Gesellschaftlich wird weder der Handwerker noch der Industriearbeiter wertgeschätzt. Die Politik verliert sich in linken Ideologien, die in keiner Form wertschöpfend sind;",negative,0.947697937488556,falschen
047461152_20_2019-24_pdf_107_047461152_20_2019-24_pdf_107_0080,asylantrag,abgelehnt,abgelehnt,"versichert sind. Sie existiert seit dem Jahr 2006. Sie können die Karte manchmal nicht vorweisen. Ihre Gültigkeit läuft drei Monate nach der Einreise ab. Weiterhin sind Personen betroffen, die behördlich nicht registriert sind oder deren Aufenthaltsstatus ungeklärt ist. Das sind teilweise Personen ohne festen Wohnsitz. Das sind auch Personen, deren Asylantrag abschließend abgelehnt wurde und die keine Duldung des Aufenthalts haben. Hilfen müssen also bei der Organisation der Behandlung im Krankheitsfall erfolgen. Zudem muss die Eingliederung in das System der gesetzlichen Krankenkassen oder der privaten Krankenversicherung vermittelt werden. Deshalb steht im Koalitionsvertrag zwischen der CDU und dem BÜNDNIS 90/DIE GRÜNEN: Wir",negative,0.8818759918212891,abgelehnt
047461152_20_2019-24_pdf_108_047461152_20_2019-24_pdf_108_0028,asylbewerber,straffällig,straffällig,"eigentlich eine Selbstverständlichkeit. Wir sagen: besser spät als nie. Eine echte Wahl haben Sie eigentlich auch nicht. Dann eine Sache, die uns und auch vielen Bürgern in Hessen sehr wichtig ist, nämlich die effiziente und schnelle Rückführung von Personen ohne Bleiberecht. Mehrere Kleine Anfragen an die Landesregierung haben gezeigt, dass Asylbewerber auffallend oft straffällig wurden. Das gehört auch zu den unangenehmen Wahrheiten. (Beifall AfD) Das verdeutlicht, dass wir mehr Abschiebehaftplätze benötigen. Allein in den Jahren 2015 bis 2018 verzeichnete der hessische Landeshaushalt nur für die Erstaufnahmeeinrichtungen, Zahlungen nach dem Landesaufnahmegesetz und als Erstattung für unbegleitete minderjährige Ausländer Ausgaben in Höhe von",negative,0.9950180053710938,straffällig
047461152_20_2019-24_pdf_109_047461152_20_2019-24_pdf_109_0034,fluchtbewegungen,massenhafte,massenhaft,"die Blutspuren des 20. Jahrhunderts warnen uns vor jedem Totalitarismus. Wir brauchen die Rückkehr zum antitotalitären Konsens. Was wir nicht brauchen, ist eine Bundesinnenministerin, die von ihren Flirts mit der extremen Linken nicht lassen will. (Beifall AfD) Meine Damen und Herren, im gleichen Geschichtsbuch werden Sie übrigens finden, dass massenhafte Fluchtbewegungen immer vom vermeintlich guten Sozialismus in den vermeintlich bösen Kapitalismus stattgefunden haben, komischerweise nie umgekehrt  mhm. Halten wir also fest: ohne Marktwirtschaft keine soziale Marktwirtschaft und kein wirksamer Schutz der sozial Schwachen. (Beifall AfD)",negative,0.9613186717033386,massenhafte
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0010,migranten,bedrohlich,bedrohlich,"Faeser, SPD. Der etwas infantile Name lässt das Gesetz zunächst wenig bedrohlich erscheinen. Es ist darin sogar von einer Rückführungsoffensive die Rede. (Die Saalbeleuchtung fällt aus.  Zurufe) Im Kern wird mit diesem Gesetz aber versucht, die Herrschaft des Unrechts, wie der frühere CSU-Bundesinnenminister Horst Seehofer die Grenzöffnung für illegale Migranten 2016 nannte, im Nachhinein zu legalisieren. (Beifall AfD  Unruhe  Glockenzeichen) Das neue Gesetz gibt selbst jenen, die bisher keine Initiative gezeigt haben, sich im Arbeitsmarkt zu integrieren, die Chance auf ein dauerhaftes Bleiberecht. Das Radikale an dem neuen Gesetz ist: Zum aktuellen Zeitpunkt kann bereits de facto jeder,",negative,0.946835458278656,bedrohlich
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0010,migranten,illegale,illegal,"Faeser, SPD. Der etwas infantile Name lässt das Gesetz zunächst wenig bedrohlich erscheinen. Es ist darin sogar von einer Rückführungsoffensive die Rede. (Die Saalbeleuchtung fällt aus.  Zurufe) Im Kern wird mit diesem Gesetz aber versucht, die Herrschaft des Unrechts, wie der frühere CSU-Bundesinnenminister Horst Seehofer die Grenzöffnung für illegale Migranten 2016 nannte, im Nachhinein zu legalisieren. (Beifall AfD  Unruhe  Glockenzeichen) Das neue Gesetz gibt selbst jenen, die bisher keine Initiative gezeigt haben, sich im Arbeitsmarkt zu integrieren, die Chance auf ein dauerhaftes Bleiberecht. Das Radikale an dem neuen Gesetz ist: Zum aktuellen Zeitpunkt kann bereits de facto jeder,",negative,0.946835458278656,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0010,migranten,radikale,radikal,"Faeser, SPD. Der etwas infantile Name lässt das Gesetz zunächst wenig bedrohlich erscheinen. Es ist darin sogar von einer Rückführungsoffensive die Rede. (Die Saalbeleuchtung fällt aus.  Zurufe) Im Kern wird mit diesem Gesetz aber versucht, die Herrschaft des Unrechts, wie der frühere CSU-Bundesinnenminister Horst Seehofer die Grenzöffnung für illegale Migranten 2016 nannte, im Nachhinein zu legalisieren. (Beifall AfD  Unruhe  Glockenzeichen) Das neue Gesetz gibt selbst jenen, die bisher keine Initiative gezeigt haben, sich im Arbeitsmarkt zu integrieren, die Chance auf ein dauerhaftes Bleiberecht. Das Radikale an dem neuen Gesetz ist: Zum aktuellen Zeitpunkt kann bereits de facto jeder,",negative,0.946835458278656,radikale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0010,migration,illegale,illegal,"zu integrieren und ihren Lebensunterhalt zu sichern. (Andreas Lichert (AfD): Hört, hört!) Der innenpolitische Sprecher der Unions-Bundestagsfraktion, Alexander Throm, kritisiert, mit der neuen Regelung würde die Bundesregierung Menschen belohnen, die nicht verfolgt bzw. schutzbedürftig sind, ausreisen müssten und sich trotzdem beharrlich weigern. Damit schaffe die Ampelkoalition massive Anreize für illegale Migration nach Deutschland. Wie steht nun die schwarz-grüne Landesregierung in Hessen zu dem Thema? Der grüne Fraktionsvorsitzende Mathias Wagner verkündete stolz: Für Hessen haben wir uns in der Koalition verständigt, dass wir jetzt schnellstmöglich eine Vorgriffsregelung umsetzen werden. (Demonstrativer Beifall BÜNDNIS 90/DIE GRÜNEN) Also im Klartext: Die hessische schwarz-grüne Koalition begrüßt",negative,0.9267382025718688,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0012,einwanderung.,illegale,illegal,"haben sich überhaupt nicht mit dem Gesetz auseinandergesetzt, Ihnen geht es um pure Propaganda, um Hass und Hetze. Nur darum geht es Ihnen. (Robert Lambrou (AfD): Setzen Sie sich mal mit der Sache auseinander!  Zurufe AfD: Oh, oh, oh!) Bei diesem Gesetzentwurf geht es nämlich gerade nicht um illegale Einwanderung. (Robert Lambrou (AfD): Die sind illegal hier!) Ich sage Ihnen eines. Wenn ich nicht Christin wäre, würde ich Ihnen zurufen: (Robert Lambrou (AfD): Sie tun es gerade!) Wenn Sie pflegebedürftig wären, würden Sie keine Fachkräfte finden, die sich um Sie kümmern.  Ich tue das aber nicht, weil ich Christin",negative,0.9958664178848268,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0012,einwanderung.,illegal,illegal,"haben sich überhaupt nicht mit dem Gesetz auseinandergesetzt, Ihnen geht es um pure Propaganda, um Hass und Hetze. Nur darum geht es Ihnen. (Robert Lambrou (AfD): Setzen Sie sich mal mit der Sache auseinander!  Zurufe AfD: Oh, oh, oh!) Bei diesem Gesetzentwurf geht es nämlich gerade nicht um illegale Einwanderung. (Robert Lambrou (AfD): Die sind illegal hier!) Ich sage Ihnen eines. Wenn ich nicht Christin wäre, würde ich Ihnen zurufen: (Robert Lambrou (AfD): Sie tun es gerade!) Wenn Sie pflegebedürftig wären, würden Sie keine Fachkräfte finden, die sich um Sie kümmern.  Ich tue das aber nicht, weil ich Christin",negative,0.9958664178848268,illegal
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0015,migration.,illegale,illegal,"8821 Saadet Sönmez (DIE LINKE): Herr Präsident, meine Damen und Herren und im Speziellen die Damen und Herren der AfD! Herr Lambrou, jetzt hat man es Ihnen, glaube ich, viermal sachlich erklärt, wie die Situation ist und wie sich die Situation darstellt. Immer noch rufen Sie rein: Das befördert illegale Migration. (Robert Lambrou (AfD): Ich habe es Ihnen auch erklärt in meiner Rede!) Das ist echt lächerlich, Herr Lambrou. Wie gesagt, es wurde Ihnen jetzt schon oft gesagt. Ich sage es Ihnen noch einmal: (Robert Lambrou (AfD): Das macht es aber nicht richtiger!) Es ist lächerlich schon aus dem Grund, weil",negative,0.9940919280052184,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0016,fluchtursachen,gefährlichen,gefährlich,"(DIE LINKE): Ich komme zum Schluss, Herr Präsident.  Setzen Sie sich dafür ein, dass eben diese Situation, die Ausbeutung des globalen Südens, endlich beendet wird. Dann würden sich die Menschen auch nicht auf diesen gefährlichen Weg hierher zu uns machen. (Beifall DIE LINKE  Robert Lambrou (AfD): Sie können Fluchtursachen nicht beseitigen!) In dieser Situation mit einer angeblichen Massenmigration Angst zu schüren, (Robert Lambrou (AfD): Millionen Menschen seit 2015 sind Masseneinwanderung!) das ist nicht nur Nonsens, das ist nicht nur die Unwahrheit sagen, sondern das ist ignorant und gefährlich zugleich, meine Damen und Herren der AfD. (Beifall DIE LINKE) Vizepräsident",negative,0.9865402579307556,gefährlichen
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0016,fluchtursachen,gefährlich,gefährlich,"(DIE LINKE): Ich komme zum Schluss, Herr Präsident.  Setzen Sie sich dafür ein, dass eben diese Situation, die Ausbeutung des globalen Südens, endlich beendet wird. Dann würden sich die Menschen auch nicht auf diesen gefährlichen Weg hierher zu uns machen. (Beifall DIE LINKE  Robert Lambrou (AfD): Sie können Fluchtursachen nicht beseitigen!) In dieser Situation mit einer angeblichen Massenmigration Angst zu schüren, (Robert Lambrou (AfD): Millionen Menschen seit 2015 sind Masseneinwanderung!) das ist nicht nur Nonsens, das ist nicht nur die Unwahrheit sagen, sondern das ist ignorant und gefährlich zugleich, meine Damen und Herren der AfD. (Beifall DIE LINKE) Vizepräsident",negative,0.9865402579307556,gefährlich
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0018,ausländern,fremden,fremd,"Beuth, Minister des Innern und für Sport: Herr Präsident, meine sehr geehrten Damen und Herren! Kollege Lambrou hat sich der Begrifflichkeiten trockene, spröde bürgerliche Vernunft bemächtigt. (Robert Lambrou (AfD): Wie einst Franz Josef Strauß!) Ich möchte hier noch einmal deutlich machen: Polemisierungen gegenüber Fremden, die zum Ausdruck kommende Verachtung gegenüber Ausländern (Robert Lambrou (AfD): Ich habe niemanden verachtet! Belegen Sie das bitte!) und Feigheit  so, wie es Herr Bocklet dargestellt hat  (Robert Lambrou (AfD): Was heißt Feigheit? Waren Sie bei der Besuchergruppe dabei? Ich kann nur auf die Fragen aus der Besuchergruppe antworten, die mir gestellt werden!) sind niemals",negative,0.8423106670379639,fremden
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0018,asyl,ausreisepflichtigen,ausreisepflichtig,"haben, mit ihrer Identität in unserem Verfahren umzugehen, bevorzugt werden. Teilweise wurden Gruppen von Straftätern ausgenommen. Das wäre nicht zwingend notwendig gewesen. Ich finde, die Frage, wie das Bekenntnis zur freiheitlich-demokratischen Grundordnung darzustellen ist, hätte ein bisschen konkreter gefasst werden können, und die Abwendung von dem generellen Grundsatz, dass das Asyl nicht in eine andere Art des Aufenthalts umschlagen darf, ist zumindest nicht völlig unproblematisch. Meine Damen und Herren, Ziel des beabsichtigten Chancen- Aufenthaltsrechts ist es, ausreisepflichtigen Menschen, die vor dem 1. Januar 2017 eingereist sind, eine aufenthaltsrechtliche Perspektive zu bieten. Vizepräsident Frank Lortz: Herr Minister, der Kollege Lambrou möchte Ihnen",negative,0.9456046223640442,ausreisepflichtigen
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0062,migration,illegale,illegal,"kann darüber hinwegtäuschen, dass Sie den Menschen kein Recht auf Privatsphäre und Eigentum gewähren wollen. Wenn wir schon bei Euphemismen sind, dann komme ich gleich zum nächsten Themenkomplex, den Sie entweder völlig ausklammern oder aber beschönigen. Es geht um die Anspannung des hiesigen Wohnungsmarktes durch Zuzug. (Beifall AfD) Sommer der Migration nennen Sie, was sich 2015 abgespielt hat. Man könnte es mit dem Aphoristiker Michael Klonovsky auch Willkommensstaatstreich nennen, oder einfach illegale Grenzöffnung.",negative,0.965730369091034,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0063,migranten,illegale,illegal," Zuruf Saadet Sönmez (DIE LINKE)) Darüber hinaus hat diese illegale Grenzöffnung auch dafür gesorgt   (Holger Bellino (CDU): Unerhört ist das! Das gehört doch nicht ins Parlament hinein!  Weitere Zurufe) Es wundert mich nicht, dass Sie in Ihrem Antrag versuchen, die ukrainischen Kriegsflüchtlinge einerseits und die illegalen Migranten aus Afrika und dem Nahen Osten andererseits (Jan Schalauske (DIE LINKE): Solche Leute wie Sie sind das Problem!) in einen Topf zu werfen. (Beifall AfD  Holger Bellino (CDU): Ekelhaft!) Für Sie, liebe Genossen, gibt es keine Unterschiede zwischen den Menschen  das betonen Sie bei jeder Gelegenheit; das hört",negative,0.960435390472412,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0063,migranten,illegalen,illegal," Zuruf Saadet Sönmez (DIE LINKE)) Darüber hinaus hat diese illegale Grenzöffnung auch dafür gesorgt   (Holger Bellino (CDU): Unerhört ist das! Das gehört doch nicht ins Parlament hinein!  Weitere Zurufe) Es wundert mich nicht, dass Sie in Ihrem Antrag versuchen, die ukrainischen Kriegsflüchtlinge einerseits und die illegalen Migranten aus Afrika und dem Nahen Osten andererseits (Jan Schalauske (DIE LINKE): Solche Leute wie Sie sind das Problem!) in einen Topf zu werfen. (Beifall AfD  Holger Bellino (CDU): Ekelhaft!) Für Sie, liebe Genossen, gibt es keine Unterschiede zwischen den Menschen  das betonen Sie bei jeder Gelegenheit; das hört",negative,0.960435390472412,illegalen
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0064,"flüchtlingen,",kriminellen,kriminell,"BÜNDNIS 90/DIE GRÜNEN, Freie Demokraten und DIE LINKE  Zuruf Andreas Lichert (AfD)) Die ganzen Geschichten von angeblichen Grenzöffnungen der ehemaligen Bundeskanzlerin, die nie stattgefunden haben, weil die Grenze nie zu war, (Zuruf AfD: Da lachen ja Ihre eigenen Leute!) von kriminellen Afrikanern, von kriminellen Arabern und arabischen Männern und Flüchtlingen, die abgeschoben werden müssten, Herr Schulz, das war blanker Rassismus. Und das kommt von einer Partei, für die Stephan Ernst Wahlwerbung gemacht hat und die mit ihrer Hetze im Internet die Mörder von Halle und Hanau aufgestachelt hat. Das kommt von einer Partei, die genau weiß, dass Worte zu Taten",negative,0.9969833493232728,kriminellen
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0064,"flüchtlingen,",kriminellen,kriminell,"BÜNDNIS 90/DIE GRÜNEN, Freie Demokraten und DIE LINKE  Zuruf Andreas Lichert (AfD)) Die ganzen Geschichten von angeblichen Grenzöffnungen der ehemaligen Bundeskanzlerin, die nie stattgefunden haben, weil die Grenze nie zu war, (Zuruf AfD: Da lachen ja Ihre eigenen Leute!) von kriminellen Afrikanern, von kriminellen Arabern und arabischen Männern und Flüchtlingen, die abgeschoben werden müssten, Herr Schulz, das war blanker Rassismus. Und das kommt von einer Partei, für die Stephan Ernst Wahlwerbung gemacht hat und die mit ihrer Hetze im Internet die Mörder von Halle und Hanau aufgestachelt hat. Das kommt von einer Partei, die genau weiß, dass Worte zu Taten",negative,0.9969833493232728,kriminellen
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0064,"migration,",illegale,illegal,"Unruhe  Glockenzeichen) Wenn den sogenannten demokratischen Fraktionen die Argumente ausgehen, kommt immer ein Rassismus-oder Nazivorwurf. Wir als demokratiefördernde Fraktion bieten Lösungen zu allen Themen, (Beifall AfD  Holger Bellino (CDU): Hören Sie auf!  Jan Schalauske (DIE LINKE): Reden Sie jetzt zum Thema!) unter anderem auch dazu, was die Migration, die illegale Migration angeht. Und wenn wir die Wahrheit ansprechen, (René Rock (Freie Demokraten): Die Wahrheit?) reagiert ihr auf die Wahrheit allergisch  und nicht wir. (Beifall AfD) Das Problem liegt nicht bei uns, sondern bei euch. (Wortmeldung Martina Feldmayer (BÜNDNIS 90/ DIE GRÜNEN)) Martina Feldmayer (BÜNDNIS 90/DIE GRÜNEN): Ich",negative,0.9701235890388488,illegale
047461152_20_2019-24_pdf_111_047461152_20_2019-24_pdf_111_0064,migration,illegale,illegal,"Wenn den sogenannten demokratischen Fraktionen die Argumente ausgehen, kommt immer ein Rassismus-oder Nazivorwurf. Wir als demokratiefördernde Fraktion bieten Lösungen zu allen Themen, (Beifall AfD  Holger Bellino (CDU): Hören Sie auf!  Jan Schalauske (DIE LINKE): Reden Sie jetzt zum Thema!) unter anderem auch dazu, was die Migration, die illegale Migration angeht. Und wenn wir die Wahrheit ansprechen, (René Rock (Freie Demokraten): Die Wahrheit?) reagiert ihr auf die Wahrheit allergisch  und nicht wir. (Beifall AfD) Das Problem liegt nicht bei uns, sondern bei euch. (Wortmeldung Martina Feldmayer (BÜNDNIS 90/ DIE GRÜNEN)) Martina Feldmayer (BÜNDNIS 90/DIE GRÜNEN): Ich möchte doch darum",negative,0.9767964482307434,illegale
047461152_20_2019-24_pdf_115_047461152_20_2019-24_pdf_115_0028,migranten.,illegaler,illegal,"Kenntnis nehmen!  Weitere Zurufe)  Ich rede dazu.  Die Verwaltungsgerichtsbarkeit wird, drehtürartig durch alle Instanzen, mit Millionen Asylverfahren überhäuft, letztendlich um Zeit zu gewinnen und das Bleiberecht zu erhalten. Die Lösung wäre naheliegend: Sicherung der Grenzen, Umstellung der Versorgung auf Sachleistungen und das umgehende Abschieben illegaler und krimineller Migranten. (Beifall AfD) Damit wäre die Justiz sehr entlastet. Dann hätten wir tatsächlich einen Rechtsstaat, der diesen Namen auch verdient. Die Gesetze dafür sind schließlich da. Alleine, es fehlt der Wille in Berlin und auch in Hessen. Innenminister Seehofer hat es nicht getan, und Innenministerin Faeser spricht weiterhin Einladungen aus. Aber",negative,0.9549264907836914,illegaler
047461152_20_2019-24_pdf_115_047461152_20_2019-24_pdf_115_0028,migranten.,krimineller,kriminell,"Kenntnis nehmen!  Weitere Zurufe)  Ich rede dazu.  Die Verwaltungsgerichtsbarkeit wird, drehtürartig durch alle Instanzen, mit Millionen Asylverfahren überhäuft, letztendlich um Zeit zu gewinnen und das Bleiberecht zu erhalten. Die Lösung wäre naheliegend: Sicherung der Grenzen, Umstellung der Versorgung auf Sachleistungen und das umgehende Abschieben illegaler und krimineller Migranten. (Beifall AfD) Damit wäre die Justiz sehr entlastet. Dann hätten wir tatsächlich einen Rechtsstaat, der diesen Namen auch verdient. Die Gesetze dafür sind schließlich da. Alleine, es fehlt der Wille in Berlin und auch in Hessen. Innenminister Seehofer hat es nicht getan, und Innenministerin Faeser spricht weiterhin Einladungen aus. Aber",negative,0.9549264907836914,krimineller
