text,label
"Ohne die Kürzung des KFA hät- ten Städte, Gemeinden und Landkreise in Hessen 360 Millionen € mehr, um in für die Menschen spürbare öffentliche Daseinsfürsorge zu investieren. (Beifall bei der LINKEN) So aber werden weiter freiwillige Leistungen gestrichen und Unterstützungen für Vereine und soziale Einrichtun- gen gekürzt. Dass Sie weiterhin – trotz erheblicher Zweifel und zuneh- mender Kritik, selbst in Ihren Reihen – an PPP-Infra - strukturprojekten festhalten und durch die Ausweitung der PPP-Projekte die Privatisierung durch die Hintertür Hessischer Landtag · 18. Wahlperiode · 59. Sitzung · 17. November 2010 betreiben, öffentliche Kassen belasten und Privatfinan- ziers bereichern, ist modernes staatliches Raubrittertum. (Beifall bei der LINKEN) Auch die Präsidenten der Landesrechnungshöfe haben unlängst von PPP-Projekten abgeraten, da deren Wirt- schaftlichkeit oft nur zum Vorteil der privaten Seite läuft. Aber diese Kritik können und wollen Sie nicht wahrneh- men. Sie sind Opfer und Täter Ihres eigenen Privatisie- rungswahns. Jährlich steigende Mieten sind der Preis. Der private Betrieb an der Universität Gießen zeigt noch ein- mal deutlich, dass plötzlich, obwohl das Gebäude schon nicht mehr dem Land Hessen gehört, die Sanierungen dort mit immerhin 2 Millionen Mark finanziert werden sollen. (Zurufe: Mark?) – Euro. 2 Millionen € zusätzlich für die Sanierung der Universität – es geht um die Zahnklinik dort – sollen vom Land Hessen finanziert werden, obwohl dieses Gebäude gar nicht mehr dem Land Hessen gehört. – Das sind Bei- spiele dafür, dass der Steuerzahler immer weiter zusätz- lich belastet wird und die Privaten entlastet werden. Statt Investitionen im Bildungsbereich, wie etwa den Aus- bau von Kindertagesstätten, nachhaltige und energiescho- nende Bauweise oder den Aufbau von Ganztagsschulen, zu forcieren, kommen Sie uns mit einer Schuldenbremse. Statt die nächste Krise zu verhindern, bereiten Sie Hessen darauf vor, dass für viele der Staat keine Hilfe mehr be- deuten wird. Sagen Sie den Menschen dieses Bundeslan- des endlich, dass Sie ab jetzt jedes Jahr Haushalte wie die- sen aufstellen wollen, Haushalte, die davon geprägt sind, dass immer weniger bis gar nichts mehr geht. Ich glaube, diese Tendenz sollte öffentlich werden, dass Sie darauf aus sind, das Land weiter arm zu machen. Angesichts der",NON_HATE
"wollen. (Beifall bei der CDU) Natürlich werde ich die Gelegenheit nutzen, darauf ein- zugehen und dabei über die zukünftige Landespolitik zu reden.Am Anfang einer Legislaturperiode muss man das aber schon einmal sagen: Wenn permanent gesagt wird, Sie würden uns etwas nicht durchgehen lassen, dann will ich Ihnen sagen, dass der Wähler Ihnen etwas nicht durch- gehen lassen hat. Deshalb sind Sie in der Opposition und wir in der Regierung. (Beifall bei der CDU und der FDP) Deshalb empfehle ich vier Jahre und vier Monate vor der nächsten Wahl, uns über einige Dinge in der Sache aus- einanderzusetzen. Der Oppositionsführer glaubt jedoch, er müsse sein Profil innerparteilich dadurch heben,dass er möglichst viele Beleidigungen ausspricht. Ein Kapitel hiervon ist uns vorgestellt worden. Was Sie gegenüber Frau Steinbach sagen, empfinde ich ebenfalls als eine Un- verschämtheit. Sie ist eine Parlamentarierin, die ihren Weg geht. (Beifall bei der CDU) Es macht doch keinen Sinn, die Debatte, wer wo mit wie viel Schlamm wirft, als neue Profilierung zu beginnen, wenn man gleichzeitig dauernd Reden hält und dabei die Sachlichkeit hervorhebt. Heute Morgen haben Sie sich nicht dafür entschieden, zu sagen, dass Sie die nicht kopieren wollen, die das früher getan haben. Man muss nichts verändern. Diese Haltung im Parlament ist legitim. Ich habe sicherlich schon alle Versionen von Reden in meinem Leben halten dürfen. Das ist nicht die Frage. Man muss sich aber wenigstens ein paar Tage lang an seinen eigenen Ansprüchen messen las- sen – nicht mehr und nicht weniger. Sie haben heute Mor- gen 40 Minuten Zeit gehabt, sich sachlich mit der Regie- rung auseinanderzusetzen. Diese Gelegenheit haben Sie aber nicht genutzt.Das ist einer der Punkte,die man heute einmal ansprechen muss. (Beifall bei der CDU und der FDP) Wenn wir uns über die Sache unterhalten,dann will ich Ih- nen zusammenfassend sagen: Es ist eine wahnsinnig alte Rede gewesen. Sie entspricht exakt den alten Schemata. In den ersten fünf Minuten wird bei einer medienwirksa- men Übergabe einer früheren Technologie (Heiterkeit und Beifall bei der CDU und der FDP) über Einsparungen geredet. Außerdem wird die ver- meintliche Unfähigkeit der jetzigen Regierung angespro- chen, Schulden zu",NON_HATE
"wird, eine Rolle zu spielen. Mit dem Gesetzentwurf, den Sie vorgelegt haben, erlangt die Rhein-Main-Region diese Stärke leider nicht. (Beifall bei der SPD) Vizepräsident Frank Lortz: Vielen Dank. – Jetzt erhält Herr Kollege Klose für die Fraktion BÜNDNIS 90/DIE GRÜNEN das Wort. Kai Klose (BÜNDNIS 90/DIE GRÜNEN): Herr Präsident, meine Damen und Herren! Ich hatte schon einmal das Vergnügen, zu einem rein Darmstädter Thema, nämlich zum European Space Operations Center, zu reden. Herr Blum, ich glaube, Sie werden das jetzt auch aushalten. Meine Damen und Herren, im April 2010 hat einer der Herausgeber der „Frankfurter Allgemeinen Zeitung“, Werner D’Inka, zur Organisation der Region Frank- furt/Rhein-Main wie folgt geurteilt. Ich darf zitieren: In Frankfurt/Rhein-Main suchen Pragmatiker aller Parteien jedenfalls nach neuer Substanz und hof- fen, dass sich die Form daraus ergibt, weil sie den Wein für wichtiger halten als den Schlauch. Nach Vorlage dieses Gesetzentwurfs muss ich leider fest- stellen: In den Regierungsfraktionen sitzen diese Pragma- tiker offenbar nicht. Sie bieten einen alten Schlauch an; und der Wein ist ihnen vollkommen egal, solange sie ihn nicht trinken müssen. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN und der LINKEN sowie des Abg. Marius Weiß (SPD)) Nein, Herr D’Inka meinte die kommunalen Akteure, also die Akteure aus Wirtschaft, Kultur und Gesellschaft, die den wirtschaftlichen Herzmuskel unseres Bundeslandes voranbringen wollen und nach gemeinsamen Identifika- tionsprojekten suchen. Herr Müller, deshalb kann ich Ihr Hessischer Landtag · 18.Wahlperiode · 54. Sitzung · 9. September 2010 positives Urteil über Ihren Entwurf bei allem Respekt nicht teilen. Das wird Sie sehr überraschen. Wir reden von einer Region, die sich selbst als europäi- sche Metropolregion definiert, aber unter erheblichen strukturellen Nachteilen leidet. Wir reden von einer Re- gion, die sich im Wettbewerb mit Hannover, Stuttgart und dem Großraum München befindet. International – das ist Ihnen auch immer wichtig – befindet sie sich im Wettbe- werb mit London, Stockholm oder Mailand. Im Gegensatz zu diesen Regionen haben wir ein Regie- rungspräsidium, das sich einem Teil der Region widmet. Wir haben einen Planungsverband – bald soll das dann Regionalverband heißen –, der sich mit der Region be- schäftigt. Ihr Ballungsraumgesetz hat uns",NON_HATE
". . . . 4990 Präsident Norbert Kartmann . . . . . . . . . . . . 4990 50. Antrag der Fraktion der SPD betreffend kein Zwangsverband Kultur – Drucks. 16/4078 – . . . . . . . . . . . . . . . . . 4990 Von der Tagesordnung abgesetzt . . . . . . . . . . 4990 Präsident Norbert Kartmann . . . . . . . . . . . . 4990 51. Antrag der Fraktion der SPD betreffend Einrich- tung einer Landesstiftung Baukultur – Drucks. 16/4079 – . . . . . . . . . . . . . . . . . 4990 Von der Tagesordnung abgesetzt . . . . . . . . . . 4990 Präsident Norbert Kartmann . . . . . . . . . . . . 4990 53. Entschließungsantrag der Fraktion der CDU be- treffend Personalvermittlungsstelle (PVS) hat sich bewährt – Drucks. 16/4081 – . . . . . . . . . . . . . . . . . 4990 Von der Tagesordnung abgesetzt . . . . . . . . . . 4990 Präsident Norbert Kartmann . . . . . . . . . . . . 4990 59. Beschlussempfehlung und Bericht des Europaaus- schusses zu dem Antrag der Fraktionen der CDU, der SPD, BÜNDNIS 90/DIE GRÜNEN und der FDP betreffend Mitwirkung der Länder und Hand- lungsfähigkeit des Bundes stärken – Europapolitik als gemeinsame Aufgabe – Drucks. 16/3989 zu Drucks. 16/3980 – . . . . . . 4990 Von der Tagesordnung abgesetzt . . . . . . . . . . 4990 Präsident Norbert Kartmann . . . . . . . . . . . . 4990 Hessischer Landtag · 16.Wahlperiode · 72. Sitzung · 9. Juni 2005 V Seite Seite 60. Beschlussempfehlung und Bericht des Europaaus- schusses zu dem Antrag der Fraktionen der CDU, der SPD, BÜNDNIS 90/DIE GRÜNEN und der FDP betreffend Umsetzung der Subsidiaritätskon- trolle in Hessen – Drucks. 16/3990 zu Drucks. 16/3987 – . . .",NON_HATE
". . . . . . . . . . . . . 2468 Günter Rudolph . . . . . . . . . . . . . . . . . . . 2470 Präsident Norbert Kartmann . . . . . . . . . . . . 2471 5. Erste Lesung des Gesetzentwurfs der Landesregie- rung für ein Zweites Gesetz zur Änderung des Hes- sischen Ausführungsgesetzes zum Zwölften Buch Sozialgesetzbuch und zur Aufhebung bisherigen Rechts – Drucks. 18/1916 – . . . . . . . . . . . . . . . . . 2471 Dem Ausschuss für Arbeit, Familie und Gesundheit überwiesen . . . . . . . . . . . . . . . . . . . . . . 2472 Minister Jürgen Banzer . . . . . . . . . . . . . . . 2471 Präsident Norbert Kartmann . . . . . . . . . . . . 2471 6. Erste Lesung des Gesetzentwurfs der Landesregie- rung für ein Drittes Gesetz zur Änderung des Hes- sischen Ausführungsgesetzes zum Kreislaufwirt- schafts- und Abfallgesetz – Drucks. 18/1942 – . . . . . . . . . . . . . . . . . 2472 Nach erster Lesung dem Ausschuss für Umwelt, Energie, Landwirtschaft und Verbraucherschutz überwiesen . . . . . . . . . . . . . . . . . . . . . . 2472 Staatssekretär Mark Weinmeister . . . . . . . . . 2472 Präsident Norbert Kartmann . . . . . . . . . . . . 2472 7. Erste Lesung des Gesetzentwurfs der Fraktion der SPD für ein Gesetz zur Nutzung erneuerbarer Wär- meenergie in Hessen (Hessisches Erneuerbare- Energien-Wärme-Gesetz – HEEWärmeG) – Drucks. 18/1949 – . . . . . . . . . . . . . . . . . 2472 Nach erster Lesung dem Ausschuss für Umwelt, Energie, Landwirtschaft und Verbraucherschutz überwiesen . . . . . . . . . . . . . . . .",HATE
"hat auch schon Kultusministerin Henzler zu schaffen gemacht. Auch von ihr wurde ähnlich mit Zahlen jongliert. Wie heißt es so schön bei der Interpretation von Statisti- ken: Ich vertraue nur den Zahlen, die ich selbst gefälscht habe. (Zurufe von der CDU) Ob Sie das auf sich selbst beziehen möchten, ist Ihre Sa- che. Auf den ersten Blick lesen sich sowohl Antrag als auch Presseinformation des Kultusministeriums durchaus posi- tiv. Sie sprechen von 1.990 Lehrerstellen, die Sie mehr zur Verfügung stellen wollen. Sie reden von einer 105-prozen- tigen Lehrerzuweisung im Durchschnitt. Sie reden davon, 300 neue Stellen über einen Sozialindex an die Schulen zu verteilen. – Ja, das klingt gut, und der Bürger kann sich von diesem Zahlenwerk auf den ersten Blick auch tatsäch- lich blenden lassen. Nicht mehr so gut klingt es, wenn man diese Zahlen insbe- sondere mit der Realität konfrontiert. Allem vorangestellt, ist es wichtig festzuhalten, dass Hessen in der Schüler-Leh- rer-Relation traditionell einen der letzten Plätze im Bun- desdurchschnitt belegt. Sie vermitteln nun landauf, landab den Eindruck, wir hätten hier Lehrerinnen und Lehrer im Übermaß, und jeder könne die Hessen nur beneiden. In Ihrem Antrag beziehen Sie sich – das tragen Sie auch seit Monaten gebetsmühlenartig vor – auf den massiven Abbau von Lehrerstellen in Rheinland-Pfalz. Aber Sie wis- sen doch, welchen Platz Rheinland-Pfalz laut Bildungsmo- nitor 2012 in der Schüler-Lehrer-Relation an Grundschulen im Bundesvergleich belegt hat? Den fünften. Hessen war auf dem 13. Platz. Das ist beschämend, meine Damen und Herren. Jetzt präsentieren Sie uns den Sozialindex, der von uns seit langer Zeit gefordert worden ist und dessen Einführung längst überfällig war. Schulen sind genau wie ihre Schüler- schaft verschieden, und sie haben mit unterschiedlichen Bedingungen und Belastungen zu kämpfen. Dies hätte vonseiten der Landesregierung längst erkannt und berück- sichtigt werden können und müssen. (Beifall bei der LINKEN) Gut, nun haben Sie ja gehandelt und eine langjährige For- derung der Opposition umgesetzt. Leider präsentieren Sie die Einführung des Sozialindexes in einem Zusammen- hang, der vermuten lässt, dass er vor allem als Erklärung dafür herhalten muss, dass an manchen Schulen vielleicht sogar tatsächlich reell 104 %, an",NON_HATE
Herr Horst Burghardt . . . . . . . . . . . . . . . . . . . . . . . . 6768 Wahlvorschlag der Fraktion der SPD – Drucks. 18/5321 – . . . . . . . . . . . . . . . . . . . . . . . . . . 6768 Gewählt: Abg. Thorsten Schäfer-Gümbel Frau Prof. Dr. Alexa Köhler-Offierski Abg. Günter Rudolph Abg. Petra Fuhrmann Herr Stefan Körzell Frau Verone Schöninger Herr Berthold Huber Abg. Sabine Waschke Herr Corrado Di Benedetto Abg. Heike Hofmann Abg. Norbert Schmitt . . . . . . . . . . . . . . . . . . . . . . . . . 6768 Wahlvorschlag der Fraktion der CDU – Drucks. 18/5323 – . . . . . . . . . . . . . . . . . . . . . . . . . . 6768 Gewählt: Abg. Volker Bouffier Herr Roland Koch Abg. Karlheinz Weimar Abg. Frank Lortz Abg. Aloys Lenz Abg. Norbert Kartmann Abg. Clemens Reif Abg. Alfons Gerling Abg. Dr. Christean Wagner (Lahntal) Frau Petra Roth Herr Hans Hermann Reschke Abg. Horst Klee Abg. Dr. Rolf Müller (Gelnhausen) Abg. Karin Wolff Abg. Stefan Grüttner Abg. Eva Kühne-Hörmann Abg. Helmut Peuser Abg. Dr. Norbert Herr . . . . . . . . . . . . . . . . . . . . . . . . 6768 Präsident Norbert Kartmann . . . . . . . . . . . . . . . . . . 6767 Leif Blum . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6767 Holger Bellino . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6767 18. Wahlperiode Plenarprotokoll 18/98 HESSISCHER LANDTAG 28. 02. 2012,HATE
". . . . . . . . . . . . . . . . . . 4601 Vizepräsidentin Evelin Schönhut-Keil . . . . . . . 4602 9. Zweite Lesung des Gesetzentwurfs der Fraktion der CDU für ein Zweites Gesetz zur Änderung des Gesetzes zum Staatsvertrag über die Vergabe von Studienplätzen – Drucks. 16/3904 zu Drucks. 16/3634 – . . . . . . 4602 Hierzu: Änderungsantrag der Fraktion BÜNDNIS 90/DIE GRÜNEN – Drucks. 16/3924 – . . . . . . . . . . . . . . . . . 4602 Nach zweiter Lesung dem Ausschuss für Wissen- schaft und Kunst zurücküberwiesen . . . . . . . . 4609 Sarah Sorge . . . . . . . . . . . . . . . . . . 4602, 4606 Minister Udo Corts . . . . . . . . . . . . . . . . . 4602 Michael Siebel . . . . . . . . . . . . . . . . . . . . 4603 Nicola Beer . . . . . . . . . . . . . . . . . . . . . . 4604 Eva Kühne-Hörmann . . . . . . . . . . . . . . . . 4608 Vizepräsident Lothar Quanz . . . . . . . . . . . . 4609 3. Erste Lesung des Gesetzentwurfs der Landesregie- rung für ein Gesetz zur Errichtung der Investitions- bank Hessen (IBH-Gesetz) – Drucks. 16/3836 – . . . . . . . . . . . . . . . . . 4609 Nach erster Lesung dem Haushaltsausschuss, feder- führend, und dem Ausschuss für Wirtschaft und Ver- kehr, beteiligt, überwiesen . . . . . . . . . . . . . . 4615 Minister Karlheinz Weimar . . . . . . . . . . . . . 4609 Evelin Schönhut-Keil . . . . . . . . . . . . . . . .",HATE
"bis 90 % beträgt.Wenn wir in diesem Umfang vom Ex- port abhängig sind, dann wird daraus deutlich, in welchem Umfang diese Veränderungen, bedingt durch die Welt- wirtschaftskrise, bei uns durchschlagen. Es ist auch ein anderer Wirtschaftsbereich genannt wor- den: die Logistik. Meine Damen und Herren, wenn wir heute beklagen, dass wir bei der Logistik am Flughafen Frankfurt eine Reduzierung um 25 bis 30 % haben, dann wird deutlich, in welchem Umfang dieses Bundesland Hessen von der Mobilitätswirtschaft abhängig ist. Das sind keine strukturellen Probleme der letzten zehn Jahre, sondern es sind die Dinge, die wir jetzt versuchen erfolgreich zu bekämpfen. (Beifall bei der CDU und der FDP) Meine Damen und Herren,ich will einen anderen Bereich nennen, um zu versuchen, dies etwas sachlich darzustel- len.Wenn wir in der Bauindustrie in einem Quartal einen Rückgang der Auftragseingänge von über 40 % haben, dann zeigt das, mit welchen Problemen wir hier zu kämp- fen haben. Verehrter Herr Kollege Frankenberger, ich hätte mir gewünscht, dass Sie sich nicht nur mit der Ver- gangenheit auseinandersetzen, sondern mit der Frage, wie wir mit dem Haushalt 2009 versuchen, diesen Entwick- lungen entgegenzuwirken. Herr Kollege Frankenberger, Sie haben beklagt, dass wir eine Investitionsquote von 9,5 % haben. Unbeschadet der Frage, was man der Investition nun wirklich zurechnen muss, haben Sie recht.Aber das, was wir jetzt auf den Weg bringen, führt im Jahre 2009 zu einer Investitionsquote von 12,5 %. Das heißt, wir versuchen, in den Bereichen, in denen es geht, in der Tat gegenzusteuern – eben durch eine höhere Investitionsquote, um in bestimmten Bran- chen,ich werde darauf zurückkommen,Abhilfe zu leisten. (Beifall bei der CDU und der FDP) In diesem Zusammenhang möchte ich zwei Dinge auf- greifen. Herr Kollege Schäfer-Gümbel hat heute Morgen einen Satz geprägt, auf den ich eingehen will. Er hat sinn- gemäß gesagt, der private Unternehmer sei nicht immer der bessere Unternehmer. Er hat versucht, dies damit zu begründen, dass es richtig sei, dass auch die öffentliche Hand in gewissem Umfang unternehmerische Verantwor- tung wahrnimmt. Meine Damen und Herren, dies ist falsch.Auch in Zeiten der Krise geht es darum, genau abzugrenzen, was Sache der Wirtschaft und",NON_HATE
"Flughafen: Vor- haben kritisch prüfen – Drucks. 19/1024 – ...............................................1658 Dem Ausschuss für Wirtschaft, Energie, Ver- kehr und Landesentwicklung überwiesen ...............1672 Vizepräsidentin Heike Habermann ........................ 1646 Florian Rentsch ............................................. 1658, 1670 Dr. Walter Arnold ................................................... 1660 Janine Wissler ............................................... 1662, 1670 Frank-Peter Kaufmann ........................................... 1664 Marius Weiß ................................................. 1666, 1671 Minister Tarek Al-Wazir ........................................ 1668 6. Vereidigung des Präsidenten sowie der Vize- präsidentin des Staatsgerichtshofs des Lan- des Hessen durch den Präsidenten des Hessi- schen Landtags bzw. bei Wiederwahl Hin- weis auf den bereits geleisteten Eid ....................1672 Vollzogen ................................................................1672 Vizepräsidentin Prof. Dr. Ute Sacksofs- ky ...................................................................... 1672 7. Vereidigung der nicht richterlichen Mitglie- der des Staatsgerichtshofs des Landes Hessen durch den Präsidenten des Staatsgerichtshofs bzw. bei Wiederwahl Hinweis auf den bereits geleisteten Eid .......................................................1672 Vollzogen ................................................................1673 Präsident Dr. Günter Paul ....................................... 1672 52. Antrag der Fraktionen der CDU und BÜND- NIS 90/DIE GRÜNEN betreffend Bundesre- gierung muss Regionalisierungsmittel für ÖPNV bereitstellen – Drucks. 19/970 – .................................................1673 Dem Ausschuss für Wirtschaft, Energie, Ver- kehr und Landesentwicklung überwiesen ...............1683 83. Dringlicher Antrag der Fraktion der SPD be- treffend Hessen fällt bei der ÖPNV-Finanzie- rung hinter Erwartungen zurück – Drucks. 19/1018 – ...............................................1673 Dem Ausschuss für Wirtschaft, Energie, Ver- kehr und Landesentwicklung überwiesen ...............1683 Karin Müller (Kassel) ............................................. 1673 Jürgen Lenders ....................................................... 1674 Uwe Frankenberger ................................................ 1676 Ulrich Caspar .......................................................... 1678 Janine Wissler ............................................... 1679, 1682 Minister Tarek Al-Wazir ........................................ 1680 Hessischer Landtag · 19. Wahlperiode · 25. Sitzung · 16. Oktober 2014 13. Zweite Lesung des Gesetzentwurfs der Frak- tionen der CDU und BÜNDNIS 90/DIE GRÜNEN für ein Gesetz zur Änderung des Gesetzes über die staatliche Anerkennung von Sozialarbeiterinnen und -arbeitern, Sozi- alpädagoginnen und -pädagogen sowie Heil- pädagoginnen und -pädagogen – Drucks. 19/993 neu zu Drucks. 19/635 – ..........1683 In zweiter Lesung angenommen: Gesetz beschlossen ..................................................1688 Bettina Wiesmann .................................................. 1683 Marjana Schott ....................................................... 1684 Dr. Daniela Neuschäfer .......................................... 1685 Nicola Beer ............................................................. 1686 Daniel May ............................................................. 1687 Minister Boris Rhein .............................................. 1687 14. Dritte Lesung des Gesetzentwurfs der Lan- desregierung für ein Gesetz zur Neuregelung des Gebührenrechts im Bereich der Hygiene bei der Gewinnung von Frischfleisch – Drucks. 19/994 zu Drucks. 19/905",HATE
"und Fraktion betreffend Situation und Perspektiven von Familien in Hessen – Drucks. 16/6297 zu Drucks. 16/5476 – . . . . . . 8499 Antwort besprochen . . . . . . . . . . . . . . . . . 8511 Andrea Ypsilanti . . . . . . . . . . . . . . . 8499, 8503 Rafael Reißer . . . . . . . . . . . . . . . . . . . . 8502 Kordula Schulz-Asche . . . . . . . . . . . . . . . . 8503 Florian Rentsch . . . . . . . . . . . . . . . . . . . 8506 Ministerin Silke Lautenschläger . . . . . . . . . . 8508 Petra Fuhrmann . . . . . . . . . . . . . . . . . . . 8510 Vizepräsidentin Sarah Sorge . . . . . . . . . . . . 8511 10. Dritter Bericht des Petitionsausschusses betreffend Tätigkeit in der 16. Wahlperiode – Drucks. 16/6406 – . . . . . . . . . . . . . . . . . 8511 Entgegengenommen und besprochen . . . . . . . . 8519 Ilona Dörr (Bergstraße) . . . . . . . . . . . . . . . 8511 Jürgen Frömmrich . . . . . . . . . . . . . . . . . . 8512 Sabine Waschke . . . . . . . . . . . . . . . . . . . 8514 Holger Bellino . . . . . . . . . . . . . . . . . . . . 8515 Florian Rentsch . . . . . . . . . . . . . . . . . . . 8517 Minister Volker Bouffier . . . . . . . . . . . . . . 8518 Vizepräsidentin",HATE
"es sich leisten können, leben in immer größeren Wohnungen und Häusern.Sie wissen genauso gut wie ich,dass immer mehr Wohnungen von Singles oder kinderlosen Paaren be- wohnt werden. Allen Menschen sei großzügiger Wohn- raum gegönnt. Das ist völlig klar. Wir müssen aber auch die Effekte, die ich eben benannt habe, bedenken. Was ist zu tun? Wir sind der Meinung, dass es auch aus so- zialpolitischen Gründen wichtig ist, einzugreifen. Herr Kollege Denzin, aus der Stadt Frankfurt haben wir erfah- ren, dass dort jedes Jahr 400 bis 600 Hinweise auf illegale Zweckentfremdung von Wohnraum eingehen.Wir wissen, dass auch in Frankfurt dringend bezahlbarer Wohnraum gesucht wird. Gleichzeitig stehen viele Büros leer.Wie wir wissen, stehen leider immer mehr Büros leer. Wir meinen, es ist angesichts dieser Situation den Hausei- gentümern zumutbar, bei der Stadt eine Umnutzung von Wohnraum in Büroraum zu beantragen und gegebenen- falls für Ersatzwohnraum zu sorgen. Wir meinen, ange- sichts dieser Situation ist es den Hauseigentümern ebenso zuzumuten, den Leerstand von Wohnraum dem Woh- nungsamt gegenüber zu begründen. Die hier für Frankfurt geschilderte Situation finden wir si- cherlich auch in Wiesbaden oder in anderen Kommunen des Rhein-Main-Gebietes vor.Wo in Hessen kein Mangel an Wohnungen besteht, gilt die Verordnung zur Wohn- raumzweckentfremdung nicht. Herr Kollege, das wissen auch Sie.Die derzeit geltende Liste der Kommunen,in de- nen das Verbot der Wohnraumzweckentfremdung gilt, entstammt der erst im letzten Jahr neu gefassten Verord- nung. Wenn sich in einzelnen Kommunen der Wohnungs- markt entspannt, können sie jederzeit von der Liste ge- strichen werden. Wir sind uns mit der FDP darin einig, dass wir unnötige Bürokratie vermeiden wollen.Hier sind wir uns aber nicht einig. Denn hier würde man das Kind quasi mit dem Bade ausschütten. Meine Damen und Herren, gestatten Sie mir eine weitere Bemerkung.Mit dem Baurecht kann eine Umnutzung des Wohnraums nur dann untersagt werden, wenn diese Um- nutzung nicht mit dem geltenden Bebauungsplan über- einstimmen würde. Gegen Leerstand kann die Bauauf- sicht gar nichts unternehmen. Im Vergleich zu den Mög- lichkeiten des Amtes für Wohnungswesen scheinen mir die der Bauaufsicht doch sehr eingeschränkt. Wahrscheinlich wissen Sie genauso gut wie ich, dass auch die CDU-Fraktion in",NON_HATE
"geht es in der Tat um die Tötungswirkung. Eine schnelle Tötungswirkung ist tierschutzgerecht. Es geht aber auch um andere Bereiche, z. B. um das Abprallverhal- ten von bleifreier Munition. Deshalb hat z. B. das Land Brandenburg, das die Verwendung bleifreier Munition im Staatswald schon angeordnet hatte, dies wieder zurückge- nommen. Präsident Norbert Kartmann: Zusatzfrage, Herr Abg. Warnecke. Torsten Warnecke (SPD): Frau Ministerin Puttrich, ist das, was Sie sagen, so zu ver- stehen, dass es sich bei dem im Forstamt Wolfhagen und im Nationalpark Kellerwald gegebenen Einsatz von blei- freier Munition um einen Modellversuch handelt, den Sie auswerten wollen? Präsident Norbert Kartmann: Frau Staatsministerin Puttrich. Lucia Puttrich, Ministerin für Umwelt, Energie, Land- wirtschaft und Verbraucherschutz: In den von mir eben genannten Forstämtern wird bleifreie Munition exemplarisch eingesetzt. Ich würde das nicht als ein klassisches Pilotprojekt bezeichnen; aber die Erkennt- nisse, die dort gewonnen werden, werden mit Sicherheit auch von anderen Forstämtern ausgewertet. Präsident Norbert Kartmann: Zusatzfrage, Frau Abg. Feldmayer. Martina Feldmayer (BÜNDNIS 90/DIE GRÜNEN): Nach Untersuchungen des Bundesinstituts für Risikobe- wertung gibt es gesundheitliche Bedenken gegen den Ver- zehr von Wildfleisch, wenn die Tiere mit bleihaltiger Mu- nition getötet wurden. Das betrifft Vielverzehrer, z. B. die Angehörigen von Jägerfamilien, sowie Kinder und Schwangere. Wie schützen Sie die Verbraucherinnen und Verbraucher in Hessen vor dem Verzehr von gesundheit- lich bedenklichem Fleisch? Präsident Norbert Kartmann: Frau Staatsministerin Puttrich. Lucia Puttrich, Ministerin für Umwelt, Energie, Land- wirtschaft und Verbraucherschutz: Frau Abg. Feldmayer, ich habe eben gesagt, dass aufgrund dieser Problematik Untersuchungen in Auftrag gegeben wurden, um die Möglichkeit des Verzichts auf bleihaltige Munition zu prüfen. Diese Untersuchungen werden vertieft durchgeführt. Ich erwähnte eben das Gutachten vom BMELV und weitere in Auftrag gegebene Gutachten, in denen es z. B. um das Abprallverhalten und die Tötungs- wirkung geht. Es ist bekannt – es ist völlig richtig, was Sie eben zitiert haben –, dass Vielverzehrer ein größeres Risiko haben als andere. Das ist wissenschaftlich nachgewiesen. Insofern weist auch das Bundesinstitut für Risikobewertung auf mögliche Gesundheitsrisiken für die Gruppen hin, die Sie eben angesprochen haben. Präsident Norbert Kartmann: Alle Möglichkeiten, Fragen zu stellen, sind erschöpft. Ob das auch",NON_HATE
"6875 Nicola Beer . . . . . . . . . . . . . . . . . . . . . . 6874 Minister Jürgen Banzer . . . . . . . . . . . . . . . 6875 Vizepräsident Frank Lortz . . . . . . . . . . . . . 6876 24. Entschließungsantrag der Fraktion BÜNDNIS 90/ DIE GRÜNEN betreffend „Von der Freiheit, Kin- der zu haben“ – Drucks. 16/5243 – . . . . . . . . . . . . . . . . . 6876 Abgelehnt . . . . . . . . . . . . . . . . . . . . . . . 6881 Kordula Schulz-Asche . . . . . . . . . . . . 6876, 6880 Rafael Reißer . . . . . . . . . . . . . . . . . . . . 6877 Hannelore Eckhardt . . . . . . . . . . . . . . . . . 6878 Florian Rentsch . . . . . . . . . . . . . . . . . . . 6879 Ministerin Silke Lautenschläger . . . . . . . . . . 6880 Gerhard Bökel . . . . . . . . . . . . . . . . . . . . 6881 Vizepräsident Lothar Quanz . . . . . . . . . . . . 6881 37. Beschlussempfehlung und Bericht des Sozialpoliti- schen Ausschusses zu dem Antrag der Abg. Fuhr- mann, Eckhardt, Dr. Pauly-Bender, Dr. Spies, Schä- fer-Gümbel (SPD) und Fraktion betreffend Laden- öffnungszeiten – Drucks. 16/5191 zu Drucks. 16/4876 – . . . . . . 6881 Beschlussempfehlung angenommen . . . . . . . . 6884 Petra Fuhrmann . . . . . . . . . . . . . . . . . . . 6881 Ulrich Caspar . . . . . . . . . . . . . .",HATE
